collected_at,tuerkheim_q_m3s,tuerkheim_time,oberhausen_q_m3s,oberhausen_q_time,oberhausen_w_cm,oberhausen_w_time,rain_kempten_mm,rain_marktoberdorf_mm,rain_augsburg_mm,temp_kempten_c,forecast_rain_kempten_24h_mm,forecast_rain_kempten_6h_mm,biessenhofen_q_m3s,biessenhofen_q_time,biessenhofen_w_cm,biessenhofen_w_time,gruentensee_w_mnn,gruentensee_w_time,rain_oberjoch_mm,rain_kaufbeuren_mm,temp_oberjoch_c,forecast_rain_oberjoch_24h_mm,forecast_rain_oberjoch_6h_mm,singold_q_m3s,singold_q_time,singold_w_cm,singold_w_time,rain_bobingen_mm,hnd_rain_hindelang_mm,hnd_rain_hindelang_time,hnd_rain_buchloe_mm,hnd_rain_buchloe_time,hnd_rain_schwabmuenchen_mm,hnd_rain_schwabmuenchen_time,forecast_rain_nesselwang_6h_mm,forecast_rain_nesselwang_24h_mm,forecast_rain_marktoberdorf_6h_mm,forecast_rain_marktoberdorf_24h_mm,forecast_rain_bad_woerishofen_6h_mm,forecast_rain_bad_woerishofen_24h_mm,forecast_rain_tuerkheim_6h_mm,forecast_rain_tuerkheim_24h_mm,forecast_rain_schwabmuenchen_6h_mm,forecast_rain_schwabmuenchen_24h_mm,forecast_rain_bobingen_6h_mm,forecast_rain_bobingen_24h_mm,soil_moist_oberjoch_0_to_7cm,soil_moist_oberjoch_7_to_28cm,soil_moist_oberjoch_28_to_100cm,soil_moist_oberjoch_100_to_255cm,soil_moist_kaufbeuren_0_to_7cm,soil_moist_kaufbeuren_7_to_28cm,soil_moist_kaufbeuren_28_to_100cm,soil_moist_kaufbeuren_100_to_255cm,soil_moisture_time,tuerkheim_w_cm,tuerkheim_w_time,haslach_q_m3s,haslach_q_time,haslach_w_cm,haslach_w_time,wertach_q_m3s,wertach_q_time,wertach_w_cm,wertach_w_time,sebastianskapelle_q_m3s,sebastianskapelle_q_time,sebastianskapelle_w_cm,sebastianskapelle_w_time,thalhofen_q_m3s,thalhofen_q_time,thalhofen_w_cm,thalhofen_w_time,forecast_area_rain_start_date,forecast_area_rain_d0_mm,forecast_area_rain_d1_mm,forecast_area_rain_d2_mm,forecast_area_rain_d3_mm,forecast_area_rain_d4_mm,forecast_area_rain_d5_mm,forecast_area_rain_d6_mm,forecast_area_rain_d7_mm,grundwasser_bobingen_ue_nn_m,grundwasser_bobingen_flurabstand_m,grundwasser_bobingen_time
2026-08-23T06:58:22.211114+00:00,3.94,2026-08-23T08:45:00,2.94,2026-08-23T08:45:00,51.0,2026-08-23T08:45:00,0.0,0.0,0.0,10.6,,,1.9,2026-08-23T08:45:00,77.0,2026-08-23T08:45:00,875.47,2026-08-23T08:45:00,0.0,0.0,11.6,0.0,0.0,0.937,2026-08-23T08:45:00,57.0,2026-08-23T08:45:00,0.0,0.0,2026-08-23T08:40:00,0.0,2026-08-23T08:25:00,0.0,2026-08-23T08:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304,0.207,0.151,0.333,0.28,0.193,0.155,0.284,2026-08-23T06:00,57.0,2026-08-23T08:45:00,0.884,2026-08-23T08:45:00,53.0,2026-08-23T08:45:00,0.549,2026-08-23T00:30:00,21.0,2026-08-23T00:30:00,0.446,2026-08-23T08:45:00,33.0,2026-08-23T08:45:00,1.93,2026-08-23T08:45:00,34.0,2026-08-23T08:45:00,2026-08-23,0.0,0.0,2.98,0.0,0.0,13.77,2.91,2.75,503.23,13.37,2026-08-22T11:00:00
2026-08-23T07:08:59.271018+00:00,3.94,2026-08-23T09:00:00,2.94,2026-08-23T09:00:00,51.0,2026-08-23T09:00:00,0.0,0.0,0.0,11.4,,,1.9,2026-08-23T09:00:00,77.0,2026-08-23T09:00:00,875.47,2026-08-23T09:00:00,0.0,0.0,12.0,0.0,0.0,0.897,2026-08-23T09:00:00,56.0,2026-08-23T09:00:00,0.0,0.0,2026-08-23T08:55:00,0.0,2026-08-23T08:55:00,0.0,2026-08-23T09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,0.207,0.151,0.333,0.28,0.193,0.155,0.284,2026-08-23T07:00,57.0,2026-08-23T09:00:00,0.884,2026-08-23T09:00:00,53.0,2026-08-23T09:00:00,0.549,2026-08-23T00:30:00,21.0,2026-08-23T00:30:00,0.446,2026-08-23T09:00:00,33.0,2026-08-23T09:00:00,1.79,2026-08-23T09:00:00,33.0,2026-08-23T09:00:00,2026-08-23,0.0,0.0,2.98,0.0,0.0,13.77,2.91,2.75,503.23,13.37,2026-08-22T11:00:00
2026-08-23T07:19:05.128381+00:00,3.7,2026-08-23T09:15:00,2.94,2026-08-23T09:15:00,51.0,2026-08-23T09:15:00,0.0,0.0,0.0,12.2,,,1.9,2026-08-23T09:15:00,77.0,2026-08-23T09:15:00,875.47,2026-08-23T09:15:00,0.0,0.0,12.3,0.0,0.0,0.897,2026-08-23T09:15:00,56.0,2026-08-23T09:15:00,0.0,0.0,2026-08-23T09:05:00,0.0,2026-08-23T08:55:00,0.0,2026-08-23T09:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,0.207,0.151,0.333,0.28,0.193,0.155,0.284,2026-08-23T07:00,56.0,2026-08-23T09:15:00,0.884,2026-08-23T09:15:00,53.0,2026-08-23T09:15:00,0.549,2026-08-23T00:30:00,21.0,2026-08-23T00:30:00,0.556,2026-08-23T09:15:00,34.0,2026-08-23T09:15:00,1.79,2026-08-23T09:15:00,33.0,2026-08-23T09:15:00,2026-08-23,0.0,0.0,2.98,0.0,0.0,13.77,2.91,2.75,503.23,13.37,2026-08-22T11:00:00
2026-08-23T07:23:53.234339+00:00,3.7,2026-08-23T09:15:00,2.94,2026-08-23T09:15:00,51.0,2026-08-23T09:15:00,0.0,0.0,0.0,12.2,,,1.9,2026-08-23T09:15:00,77.0,2026-08-23T09:15:00,875.47,2026-08-23T09:15:00,0.0,0.0,12.3,0.0,0.0,0.897,2026-08-23T09:15:00,56.0,2026-08-23T09:15:00,0.0,0.0,2026-08-23T09:10:00,0.0,2026-08-23T08:55:00,0.0,2026-08-23T09:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,0.207,0.151,0.333,0.28,0.193,0.155,0.284,2026-08-23T07:00,56.0,2026-08-23T09:15:00,0.884,2026-08-23T09:15:00,53.0,2026-08-23T09:15:00,0.549,2026-08-23T00:30:00,21.0,2026-08-23T00:30:00,0.556,2026-08-23T09:15:00,34.0,2026-08-23T09:15:00,1.79,2026-08-23T09:15:00,33.0,2026-08-23T09:15:00,2026-08-23,0.0,0.0,2.98,0.0,0.0,13.77,2.91,2.75,503.23,13.37,2026-08-22T11:00:00
2026-08-23T07:44:50.178129+00:00,3.47,2026-08-23T09:30:00,2.94,2026-08-23T09:30:00,51.0,2026-08-23T09:30:00,0.0,0.0,0.0,14.2,,,1.9,2026-08-23T09:30:00,77.0,2026-08-23T09:30:00,875.47,2026-08-23T09:30:00,0.0,0.0,12.9,0.0,0.0,0.897,2026-08-23T09:30:00,56.0,2026-08-23T09:30:00,0.0,0.0,2026-08-23T09:30:00,0.0,2026-08-23T09:25:00,0.0,2026-08-23T09:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,0.207,0.151,0.333,0.28,0.193,0.155,0.284,2026-08-23T07:00,55.0,2026-08-23T09:30:00,0.884,2026-08-23T09:30:00,53.0,2026-08-23T09:30:00,0.549,2026-08-23T00:30:00,21.0,2026-08-23T00:30:00,0.556,2026-08-23T09:30:00,34.0,2026-08-23T09:30:00,1.79,2026-08-23T09:30:00,33.0,2026-08-23T09:30:00,2026-08-23,0.0,0.0,2.97,0.0,0.0,13.77,2.91,2.75,503.23,13.37,2026-08-22T11:00:00
2026-08-23T07:54:00.654884+00:00,3.26,2026-08-23T09:45:00,2.94,2026-08-23T09:45:00,51.0,2026-08-23T09:45:00,0.0,0.0,0.0,14.2,,,1.9,2026-08-23T09:45:00,77.0,2026-08-23T09:45:00,875.47,2026-08-23T09:45:00,0.0,0.0,12.9,0.0,0.0,0.937,2026-08-23T09:45:00,57.0,2026-08-23T09:45:00,0.0,0.0,2026-08-23T09:40:00,0.0,2026-08-23T09:25:00,0.0,2026-08-23T09:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,0.207,0.151,0.333,0.28,0.193,0.155,0.284,2026-08-23T07:00,54.0,2026-08-23T09:45:00,0.884,2026-08-23T09:45:00,53.0,2026-08-23T09:45:00,0.549,2026-08-23T00:30:00,21.0,2026-08-23T00:30:00,0.556,2026-08-23T09:45:00,34.0,2026-08-23T09:45:00,1.79,2026-08-23T09:45:00,33.0,2026-08-23T09:45:00,2026-08-23,0.0,0.0,2.97,0.0,0.0,13.77,2.91,2.75,503.23,13.37,2026-08-22T11:00:00
2026-08-23T07:59:20.031505+00:00,3.26,2026-08-23T09:45:00,2.94,2026-08-23T09:45:00,51.0,2026-08-23T09:45:00,0.0,0.0,0.0,14.2,,,1.9,2026-08-23T09:45:00,77.0,2026-08-23T09:45:00,875.47,2026-08-23T09:45:00,0.0,0.0,12.9,0.0,0.0,0.937,2026-08-23T09:45:00,57.0,2026-08-23T09:45:00,0.0,0.0,2026-08-23T09:45:00,0.0,2026-08-23T09:25:00,0.0,2026-08-23T09:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,0.207,0.151,0.333,0.28,0.193,0.155,0.284,2026-08-23T07:00,54.0,2026-08-23T09:45:00,0.884,2026-08-23T09:45:00,53.0,2026-08-23T09:45:00,0.549,2026-08-23T00:30:00,21.0,2026-08-23T00:30:00,0.556,2026-08-23T09:45:00,34.0,2026-08-23T09:45:00,1.79,2026-08-23T09:45:00,33.0,2026-08-23T09:45:00,2026-08-23,0.0,0.0,2.97,0.0,0.0,13.77,2.91,2.75,503.23,13.37,2026-08-22T11:00:00
2026-08-23T08:15:00+00:00,2.86,2026-08-23T10:15:00,2.94,2026-08-23T10:15:00,51.0,2026-08-23T10:15:00,0.0,0.0,0.0,15.9,,,1.73,2026-08-23T10:15:00,76.0,2026-08-23T10:15:00,,,0.0,0.0,14.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.298,0.208,0.151,0.333,0.275,0.194,0.155,0.284,,52.0,2026-08-23T10:15:00,0.884,2026-08-23T10:15:00,53.0,2026-08-23T10:15:00,0.412,2026-08-23T10:15:00,18.0,2026-08-23T10:15:00,0.556,2026-08-23T10:15:00,34.0,2026-08-23T10:15:00,1.79,2026-08-23T10:15:00,33.0,2026-08-23T10:15:00,,,,,,,,,,,,
2026-08-23T08:16:38.006649+00:00,3.05,2026-08-23T10:00:00,2.94,2026-08-23T10:00:00,51.0,2026-08-23T10:00:00,0.0,0.0,0.0,15.7,,,1.9,2026-08-23T10:00:00,77.0,2026-08-23T10:00:00,875.47,2026-08-23T10:00:00,0.0,0.0,13.5,0.0,0.0,0.937,2026-08-23T10:00:00,57.0,2026-08-23T10:00:00,0.0,0.0,2026-08-23T10:00:00,0.0,2026-08-23T09:55:00,0.0,2026-08-23T10:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302,0.207,0.151,0.333,0.279,0.194,0.155,0.284,2026-08-23T08:00,53.0,2026-08-23T10:00:00,0.884,2026-08-23T10:00:00,53.0,2026-08-23T10:00:00,0.549,2026-08-23T00:30:00,21.0,2026-08-23T00:30:00,0.556,2026-08-23T10:00:00,34.0,2026-08-23T10:00:00,1.79,2026-08-23T10:00:00,33.0,2026-08-23T10:00:00,2026-08-23,0.0,0.0,2.97,0.0,0.0,13.77,2.91,2.75,503.23,13.37,2026-08-22T11:00:00
2026-08-23T08:45:52.155890+00:00,2.86,2026-08-23T10:30:00,2.94,2026-08-23T10:30:00,51.0,2026-08-23T10:30:00,0.0,0.0,0.0,17.1,,,1.58,2026-08-23T10:30:00,75.0,2026-08-23T10:30:00,875.47,2026-08-23T10:30:00,0.0,0.0,14.2,0.0,0.0,0.937,2026-08-23T10:30:00,57.0,2026-08-23T10:30:00,0.0,0.0,2026-08-23T10:30:00,0.0,2026-08-23T10:25:00,0.0,2026-08-23T10:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302,0.207,0.151,0.333,0.279,0.194,0.155,0.284,2026-08-23T08:00,52.0,2026-08-23T10:30:00,0.884,2026-08-23T10:30:00,53.0,2026-08-23T10:30:00,0.549,2026-08-23T00:30:00,21.0,2026-08-23T00:30:00,0.556,2026-08-23T10:30:00,34.0,2026-08-23T10:30:00,1.79,2026-08-23T10:30:00,33.0,2026-08-23T10:30:00,2026-08-23,0.0,0.0,2.97,0.0,0.0,13.77,2.91,2.75,503.23,13.37,2026-08-22T11:00:00
2026-08-23T08:54:50.716834+00:00,2.67,2026-08-23T10:45:00,2.94,2026-08-23T10:45:00,51.0,2026-08-23T10:45:00,0.0,0.0,0.0,17.1,,,1.43,2026-08-23T10:45:00,74.0,2026-08-23T10:45:00,875.47,2026-08-23T10:45:00,0.0,0.0,14.2,0.0,0.0,0.937,2026-08-23T10:45:00,57.0,2026-08-23T10:45:00,0.0,0.0,2026-08-23T10:40:00,0.0,2026-08-23T10:25:00,0.0,2026-08-23T10:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302,0.207,0.151,0.333,0.279,0.194,0.155,0.284,2026-08-23T08:00,51.0,2026-08-23T10:45:00,0.884,2026-08-23T10:45:00,53.0,2026-08-23T10:45:00,0.549,2026-08-23T00:30:00,21.0,2026-08-23T00:30:00,0.556,2026-08-23T10:45:00,34.0,2026-08-23T10:45:00,1.79,2026-08-23T10:45:00,33.0,2026-08-23T10:45:00,2026-08-23,0.0,0.0,2.97,0.0,0.0,13.77,2.91,2.75,503.23,13.37,2026-08-22T11:00:00
2026-08-23T09:01:09.959365+00:00,2.67,2026-08-23T10:45:00,2.94,2026-08-23T10:45:00,51.0,2026-08-23T10:45:00,0.0,0.0,0.0,17.7,,,1.43,2026-08-23T10:45:00,74.0,2026-08-23T10:45:00,875.47,2026-08-23T10:45:00,0.0,0.0,14.5,0.0,0.0,0.937,2026-08-23T10:45:00,57.0,2026-08-23T10:45:00,0.0,0.0,2026-08-23T10:45:00,0.0,2026-08-23T10:55:00,0.0,2026-08-23T10:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.208,0.151,0.333,0.278,0.194,0.155,0.284,2026-08-23T09:00,51.0,2026-08-23T10:45:00,0.884,2026-08-23T10:45:00,53.0,2026-08-23T10:45:00,0.549,2026-08-23T00:30:00,21.0,2026-08-23T00:30:00,0.556,2026-08-23T10:45:00,34.0,2026-08-23T10:45:00,1.79,2026-08-23T10:45:00,33.0,2026-08-23T10:45:00,2026-08-23,0.0,0.0,2.97,0.0,0.0,13.77,2.91,2.75,503.23,13.37,2026-08-22T11:00:00
2026-08-23T09:15:00+00:00,2.67,2026-08-23T11:15:00,2.94,2026-08-23T11:15:00,51.0,2026-08-23T11:15:00,0.0,0.0,0.0,17.3,,,1.06,2026-08-23T11:15:00,71.0,2026-08-23T11:15:00,,,0.0,0.0,15.2,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.295,0.208,0.151,0.333,0.272,0.194,0.155,0.284,,51.0,2026-08-23T11:15:00,0.884,2026-08-23T11:15:00,53.0,2026-08-23T11:15:00,0.412,2026-08-23T11:15:00,18.0,2026-08-23T11:15:00,0.556,2026-08-23T11:15:00,34.0,2026-08-23T11:15:00,1.79,2026-08-23T11:15:00,33.0,2026-08-23T11:15:00,,,,,,,,,,,,
2026-08-23T09:16:37.060081+00:00,2.67,2026-08-23T11:00:00,2.94,2026-08-23T11:00:00,51.0,2026-08-23T11:00:00,0.0,0.0,0.0,18.1,,,1.17,2026-08-23T11:00:00,72.0,2026-08-23T11:00:00,875.47,2026-08-23T11:00:00,0.0,0.0,14.7,0.0,0.0,0.897,2026-08-23T11:00:00,56.0,2026-08-23T11:00:00,0.0,0.0,2026-08-23T11:00:00,0.0,2026-08-23T10:55:00,0.0,2026-08-23T11:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.208,0.151,0.333,0.278,0.194,0.155,0.284,2026-08-23T09:00,51.0,2026-08-23T11:00:00,0.884,2026-08-23T11:00:00,53.0,2026-08-23T11:00:00,0.549,2026-08-23T00:30:00,21.0,2026-08-23T00:30:00,0.556,2026-08-23T11:00:00,34.0,2026-08-23T11:00:00,1.79,2026-08-23T11:00:00,33.0,2026-08-23T11:00:00,2026-08-23,0.0,0.0,2.97,0.0,0.0,13.77,2.91,2.75,503.23,13.37,2026-08-22T11:00:00
2026-08-23T09:39:32.507152+00:00,2.5,2026-08-23T11:30:00,2.94,2026-08-23T11:30:00,51.0,2026-08-23T11:30:00,0.0,0.0,0.0,18.3,,,1.06,2026-08-23T11:30:00,71.0,2026-08-23T11:30:00,875.47,2026-08-23T11:30:00,0.0,0.0,14.8,0.0,0.0,0.975,2026-08-23T11:30:00,58.0,2026-08-23T11:30:00,0.0,0.0,2026-08-23T11:25:00,0.0,2026-08-23T11:25:00,0.0,2026-08-23T11:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.208,0.151,0.333,0.278,0.194,0.155,0.284,2026-08-23T09:00,50.0,2026-08-23T11:30:00,0.884,2026-08-23T11:30:00,53.0,2026-08-23T11:30:00,0.549,2026-08-23T00:30:00,21.0,2026-08-23T00:30:00,0.556,2026-08-23T11:30:00,34.0,2026-08-23T11:30:00,1.79,2026-08-23T11:30:00,33.0,2026-08-23T11:30:00,2026-08-23,0.0,0.0,2.97,0.0,0.0,13.8,2.91,2.75,503.23,13.37,2026-08-22T11:00:00
2026-08-23T09:50:01.133276+00:00,2.5,2026-08-23T11:45:00,2.94,2026-08-23T11:45:00,51.0,2026-08-23T11:45:00,0.0,0.0,0.0,18.5,,,1.58,2026-08-23T11:45:00,75.0,2026-08-23T11:45:00,875.47,2026-08-23T11:45:00,0.0,0.0,14.9,0.0,0.0,0.937,2026-08-23T11:45:00,57.0,2026-08-23T11:45:00,0.0,0.0,2026-08-23T11:35:00,0.0,2026-08-23T11:25:00,0.0,2026-08-23T11:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.208,0.151,0.333,0.278,0.194,0.155,0.284,2026-08-23T09:00,50.0,2026-08-23T11:45:00,0.884,2026-08-23T11:45:00,53.0,2026-08-23T11:45:00,0.549,2026-08-23T00:30:00,21.0,2026-08-23T00:30:00,0.556,2026-08-23T11:45:00,34.0,2026-08-23T11:45:00,1.79,2026-08-23T11:45:00,33.0,2026-08-23T11:45:00,2026-08-23,0.0,0.0,4.24,0.39,0.0,13.96,2.91,2.75,503.22,13.38,2026-08-23T11:00:00
2026-08-23T09:56:58.725409+00:00,2.5,2026-08-23T11:45:00,2.94,2026-08-23T11:45:00,51.0,2026-08-23T11:45:00,0.0,0.0,0.0,18.5,,,1.58,2026-08-23T11:45:00,75.0,2026-08-23T11:45:00,875.47,2026-08-23T11:45:00,0.0,0.0,14.9,0.0,0.0,0.937,2026-08-23T11:45:00,57.0,2026-08-23T11:45:00,0.0,0.0,2026-08-23T11:40:00,0.0,2026-08-23T11:25:00,0.0,2026-08-23T11:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.208,0.151,0.333,0.278,0.194,0.155,0.284,2026-08-23T09:00,50.0,2026-08-23T11:45:00,0.884,2026-08-23T11:45:00,53.0,2026-08-23T11:45:00,0.549,2026-08-23T00:30:00,21.0,2026-08-23T00:30:00,0.556,2026-08-23T11:45:00,34.0,2026-08-23T11:45:00,1.79,2026-08-23T11:45:00,33.0,2026-08-23T11:45:00,2026-08-23,0.0,0.0,4.24,0.39,0.0,13.96,2.91,2.75,503.22,13.38,2026-08-23T11:00:00
2026-08-23T10:12:16.828288+00:00,2.5,2026-08-23T12:00:00,2.94,2026-08-23T12:00:00,51.0,2026-08-23T12:00:00,0.0,0.0,0.0,18.7,,,1.9,2026-08-23T12:00:00,77.0,2026-08-23T12:00:00,875.47,2026-08-23T12:00:00,0.0,0.0,15.0,0.0,0.0,0.937,2026-08-23T12:00:00,57.0,2026-08-23T12:00:00,0.0,0.0,2026-08-23T11:55:00,0.0,2026-08-23T11:55:00,0.0,2026-08-23T12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298,0.208,0.151,0.333,0.275,0.194,0.155,0.284,2026-08-23T10:00,50.0,2026-08-23T12:00:00,0.884,2026-08-23T12:00:00,53.0,2026-08-23T12:00:00,0.549,2026-08-23T00:30:00,21.0,2026-08-23T00:30:00,0.556,2026-08-23T12:00:00,34.0,2026-08-23T12:00:00,1.79,2026-08-23T12:00:00,33.0,2026-08-23T12:00:00,2026-08-23,0.0,0.0,4.24,0.39,0.0,13.96,2.91,2.75,503.22,13.38,2026-08-23T11:00:00
2026-08-23T10:15:00+00:00,2.5,2026-08-23T12:15:00,2.94,2026-08-23T12:15:00,51.0,2026-08-23T12:15:00,0.0,0.0,0.0,18.4,,,2.08,2026-08-23T12:15:00,78.0,2026-08-23T12:15:00,,,0.0,0.0,16.1,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.292,0.208,0.151,0.333,0.268,0.193,0.155,0.284,,50.0,2026-08-23T12:15:00,0.884,2026-08-23T12:15:00,53.0,2026-08-23T12:15:00,0.412,2026-08-23T12:15:00,18.0,2026-08-23T12:15:00,0.556,2026-08-23T12:15:00,34.0,2026-08-23T12:15:00,1.79,2026-08-23T12:15:00,33.0,2026-08-23T12:15:00,,,,,,,,,,,,
2026-08-23T10:36:58.611094+00:00,2.5,2026-08-23T12:30:00,2.94,2026-08-23T12:30:00,51.0,2026-08-23T12:30:00,0.0,0.0,0.0,19.9,,,1.9,2026-08-23T12:30:00,77.0,2026-08-23T12:30:00,875.47,2026-08-23T12:30:00,0.0,0.0,15.9,0.0,0.0,0.937,2026-08-23T12:30:00,57.0,2026-08-23T12:30:00,0.0,0.0,2026-08-23T12:20:00,0.0,2026-08-23T12:25:00,0.0,2026-08-23T12:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298,0.208,0.151,0.333,0.275,0.194,0.155,0.284,2026-08-23T10:00,50.0,2026-08-23T12:30:00,0.884,2026-08-23T12:30:00,53.0,2026-08-23T12:30:00,0.549,2026-08-23T00:30:00,21.0,2026-08-23T00:30:00,0.556,2026-08-23T12:30:00,34.0,2026-08-23T12:30:00,1.79,2026-08-23T12:30:00,33.0,2026-08-23T12:30:00,2026-08-23,0.0,0.03,3.39,0.39,0.0,13.96,2.91,2.75,503.22,13.38,2026-08-23T11:00:00
2026-08-23T10:46:45.307306+00:00,2.5,2026-08-23T12:30:00,2.94,2026-08-23T12:30:00,51.0,2026-08-23T12:30:00,0.0,0.0,0.0,20.2,,,1.9,2026-08-23T12:30:00,77.0,2026-08-23T12:30:00,875.47,2026-08-23T12:30:00,0.0,0.0,16.0,0.0,0.0,0.937,2026-08-23T12:30:00,57.0,2026-08-23T12:30:00,0.0,0.0,2026-08-23T12:30:00,0.0,2026-08-23T12:25:00,0.0,2026-08-23T12:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298,0.208,0.151,0.333,0.275,0.194,0.155,0.284,2026-08-23T10:00,50.0,2026-08-23T12:30:00,0.884,2026-08-23T12:30:00,53.0,2026-08-23T12:30:00,0.549,2026-08-23T00:30:00,21.0,2026-08-23T00:30:00,0.556,2026-08-23T12:30:00,34.0,2026-08-23T12:30:00,1.79,2026-08-23T12:30:00,33.0,2026-08-23T12:30:00,2026-08-23,0.0,0.03,3.39,0.39,0.0,13.96,2.91,2.75,503.22,13.38,2026-08-23T11:00:00
2026-08-23T10:56:50.850462+00:00,2.5,2026-08-23T12:45:00,2.94,2026-08-23T12:45:00,51.0,2026-08-23T12:45:00,0.0,0.0,0.0,20.2,,,1.9,2026-08-23T12:45:00,77.0,2026-08-23T12:45:00,875.47,2026-08-23T12:45:00,0.0,0.0,16.0,0.0,0.0,0.937,2026-08-23T12:45:00,57.0,2026-08-23T12:45:00,0.0,0.0,2026-08-23T12:40:00,0.0,2026-08-23T12:25:00,0.0,2026-08-23T12:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298,0.208,0.151,0.333,0.275,0.194,0.155,0.284,2026-08-23T10:00,50.0,2026-08-23T12:45:00,0.884,2026-08-23T12:45:00,53.0,2026-08-23T12:45:00,0.549,2026-08-23T00:30:00,21.0,2026-08-23T00:30:00,0.556,2026-08-23T12:45:00,34.0,2026-08-23T12:45:00,1.79,2026-08-23T12:45:00,33.0,2026-08-23T12:45:00,2026-08-23,0.0,0.03,3.39,0.39,0.0,13.96,2.91,2.75,503.22,13.38,2026-08-23T11:00:00
2026-08-23T11:11:01.399544+00:00,2.5,2026-08-23T13:00:00,2.94,2026-08-23T13:00:00,51.0,2026-08-23T13:00:00,0.0,0.0,0.0,20.4,,,1.9,2026-08-23T13:00:00,77.0,2026-08-23T13:00:00,875.47,2026-08-23T13:00:00,0.0,0.0,16.1,0.0,0.0,0.937,2026-08-23T13:00:00,57.0,2026-08-23T13:00:00,0.0,0.0,2026-08-23T12:55:00,0.0,2026-08-23T12:55:00,0.0,2026-08-23T13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295,0.208,0.151,0.333,0.272,0.194,0.155,0.284,2026-08-23T11:00,50.0,2026-08-23T13:00:00,0.884,2026-08-23T13:00:00,53.0,2026-08-23T13:00:00,0.549,2026-08-23T00:30:00,21.0,2026-08-23T00:30:00,0.556,2026-08-23T13:00:00,34.0,2026-08-23T13:00:00,1.79,2026-08-23T13:00:00,33.0,2026-08-23T13:00:00,2026-08-23,0.0,0.03,3.39,0.39,0.0,13.96,2.91,2.75,503.22,13.38,2026-08-23T11:00:00
2026-08-23T11:32:47.669002+00:00,2.5,2026-08-23T13:30:00,2.94,2026-08-23T13:30:00,51.0,2026-08-23T13:30:00,0.0,0.0,0.0,20.9,,,1.9,2026-08-23T13:15:00,77.0,2026-08-23T13:15:00,875.47,2026-08-23T13:15:00,0.0,0.0,16.5,0.0,0.0,0.937,2026-08-23T13:15:00,57.0,2026-08-23T13:15:00,0.0,0.0,2026-08-23T13:15:00,0.0,2026-08-23T13:25:00,0.0,2026-08-23T13:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295,0.208,0.151,0.333,0.272,0.194,0.155,0.284,2026-08-23T11:00,50.0,2026-08-23T13:30:00,0.884,2026-08-23T13:15:00,53.0,2026-08-23T13:15:00,0.549,2026-08-23T00:30:00,21.0,2026-08-23T00:30:00,0.556,2026-08-23T13:15:00,34.0,2026-08-23T13:15:00,1.79,2026-08-23T13:15:00,33.0,2026-08-23T13:15:00,2026-08-23,0.0,0.03,3.39,0.39,0.0,13.96,2.91,2.75,503.22,13.38,2026-08-23T11:00:00
