time,fabrikkanal_q_m3s
2026-04-28T16:30:00,0.728
2026-04-28T16:45:00,0.728
2026-04-28T17:00:00,0.727
2026-04-28T17:15:00,0.726
2026-04-28T17:30:00,0.71
2026-04-28T17:45:00,0.709
2026-04-28T18:00:00,0.701
2026-04-28T18:15:00,0.691
2026-04-28T18:30:00,0.683
2026-04-28T18:45:00,0.682
2026-04-28T19:00:00,0.672
2026-04-28T19:15:00,0.656
2026-04-28T19:30:00,0.655
2026-04-28T19:45:00,0.639
2026-04-28T20:00:00,0.638
2026-04-28T20:15:00,0.638
2026-04-28T20:30:00,0.636
2026-04-28T20:45:00,0.629
2026-04-28T21:00:00,0.628
2026-04-28T21:15:00,0.624
2026-04-28T21:30:00,0.62
2026-04-28T21:45:00,0.62
2026-04-28T22:00:00,0.62
2026-04-28T22:15:00,0.617
2026-04-28T22:30:00,0.612
2026-04-28T22:45:00,0.611
2026-04-28T23:00:00,0.611
2026-04-28T23:15:00,0.611
2026-04-28T23:30:00,0.611
2026-04-28T23:45:00,0.611
2026-04-29T00:00:00,0.611
2026-04-29T00:15:00,0.611
2026-04-29T00:30:00,0.611
2026-04-29T00:45:00,0.611
2026-04-29T01:00:00,0.611
2026-04-29T01:15:00,0.611
2026-04-29T01:30:00,0.608
2026-04-29T01:45:00,0.602
2026-04-29T02:00:00,0.602
2026-04-29T02:15:00,0.602
2026-04-29T02:30:00,0.601
2026-04-29T02:45:00,0.6
2026-04-29T03:00:00,0.597
2026-04-29T03:15:00,0.593
2026-04-29T03:30:00,0.593
2026-04-29T03:45:00,0.593
2026-04-29T04:00:00,0.593
2026-04-29T04:15:00,0.593
2026-04-29T04:30:00,0.593
2026-04-29T04:45:00,0.593
2026-04-29T05:00:00,0.593
2026-04-29T05:15:00,0.581
2026-04-29T05:30:00,0.575
2026-04-29T05:45:00,0.575
2026-04-29T06:00:00,0.575
2026-04-29T06:15:00,0.575
2026-04-29T06:30:00,0.575
2026-04-29T06:45:00,0.575
2026-04-29T07:00:00,0.575
2026-04-29T07:15:00,0.575
2026-04-29T07:30:00,0.575
2026-04-29T07:45:00,0.579
2026-04-29T08:00:00,0.593
2026-04-29T08:15:00,0.593
2026-04-29T08:30:00,0.595
2026-04-29T08:45:00,0.602
2026-04-29T09:00:00,0.611
2026-04-29T09:15:00,0.611
2026-04-29T09:30:00,0.611
2026-04-29T09:45:00,0.614
2026-04-29T10:00:00,0.631
2026-04-29T10:15:00,0.638
2026-04-29T10:30:00,0.653
2026-04-29T10:45:00,0.659
2026-04-29T11:00:00,0.669
2026-04-29T11:15:00,0.682
2026-04-29T11:30:00,0.683
2026-04-29T11:45:00,0.69
2026-04-29T12:00:00,0.692
2026-04-29T12:15:00,0.692
2026-04-29T12:30:00,0.692
2026-04-29T12:45:00,0.7
2026-04-29T13:00:00,0.709
2026-04-29T13:15:00,0.71
2026-04-29T13:30:00,0.71
2026-04-29T13:45:00,0.709
2026-04-29T14:00:00,0.709
2026-04-29T14:15:00,0.709
2026-04-29T14:30:00,0.71
2026-04-29T14:45:00,0.71
2026-04-29T15:00:00,0.71
2026-04-29T15:15:00,0.71
2026-04-29T15:30:00,0.709
2026-04-29T15:45:00,0.71
2026-04-29T16:00:00,0.709
2026-04-29T16:15:00,0.709
2026-04-29T16:30:00,0.709
2026-04-29T16:45:00,0.71
2026-04-29T17:00:00,0.71
2026-04-29T17:15:00,0.71
2026-04-29T17:30:00,0.709
2026-04-29T17:45:00,0.707
2026-04-29T18:00:00,0.701
2026-04-29T18:15:00,0.7
2026-04-29T18:30:00,0.696
2026-04-29T18:45:00,0.687
2026-04-29T19:00:00,0.679
2026-04-29T19:15:00,0.656
2026-04-29T19:30:00,0.639
2026-04-29T19:45:00,0.637
2026-04-29T20:00:00,0.623
2026-04-29T20:15:00,0.62
2026-04-29T20:30:00,0.615
2026-04-29T20:45:00,0.611
2026-04-29T21:00:00,0.611
2026-04-29T21:15:00,0.61
2026-04-29T21:30:00,0.596
2026-04-29T21:45:00,0.593
2026-04-29T22:00:00,0.593
2026-04-29T22:15:00,0.593
2026-04-29T22:30:00,0.593
2026-04-29T22:45:00,0.582
2026-04-29T23:00:00,0.575
2026-04-29T23:15:00,0.575
2026-04-29T23:30:00,0.575
2026-04-29T23:45:00,0.575
2026-04-30T00:00:00,0.573
2026-04-30T00:15:00,0.567
2026-04-30T00:30:00,0.566
2026-04-30T00:45:00,0.56
2026-04-30T01:00:00,0.557
2026-04-30T01:15:00,0.557
2026-04-30T01:30:00,0.557
2026-04-30T01:45:00,0.557
2026-04-30T02:00:00,0.557
2026-04-30T02:15:00,0.557
2026-04-30T02:30:00,0.557
2026-04-30T02:45:00,0.557
2026-04-30T03:00:00,0.557
2026-04-30T03:15:00,0.557
2026-04-30T03:30:00,0.555
2026-04-30T03:45:00,0.55
2026-04-30T04:00:00,0.548
2026-04-30T04:15:00,0.548
2026-04-30T04:30:00,0.548
2026-04-30T04:45:00,0.546
2026-04-30T05:00:00,0.543
2026-04-30T05:15:00,0.533
2026-04-30T05:30:00,0.53
2026-04-30T05:45:00,0.53
2026-04-30T06:00:00,0.53
2026-04-30T06:15:00,0.53
2026-04-30T06:30:00,0.53
2026-04-30T06:45:00,0.53
2026-04-30T07:00:00,0.53
2026-04-30T07:15:00,0.547
2026-04-30T07:30:00,0.548
2026-04-30T07:45:00,0.559
2026-04-30T08:00:00,0.566
2026-04-30T08:15:00,0.575
2026-04-30T08:30:00,0.575
2026-04-30T08:45:00,0.585
2026-04-30T09:00:00,0.601
2026-04-30T09:15:00,0.607
2026-04-30T09:30:00,0.611
2026-04-30T09:45:00,0.611
2026-04-30T10:00:00,0.62
2026-04-30T10:15:00,0.628
2026-04-30T10:30:00,0.632
2026-04-30T10:45:00,0.638
2026-04-30T11:00:00,0.638
2026-04-30T11:15:00,0.648
2026-04-30T11:30:00,0.656
2026-04-30T11:45:00,0.655
2026-04-30T12:00:00,0.661
2026-04-30T12:15:00,0.672
2026-04-30T12:30:00,0.675
2026-04-30T12:45:00,0.682
2026-04-30T13:00:00,0.683
2026-04-30T13:15:00,0.683
2026-04-30T13:30:00,0.683
2026-04-30T13:45:00,0.687
2026-04-30T14:00:00,0.685
2026-04-30T14:15:00,0.683
2026-04-30T14:30:00,0.691
2026-04-30T14:45:00,0.692
2026-04-30T15:00:00,0.691
2026-04-30T15:15:00,0.692
2026-04-30T15:30:00,0.692
2026-04-30T15:45:00,0.692
2026-04-30T16:00:00,0.692
2026-04-30T16:15:00,0.693
2026-04-30T16:30:00,0.692
2026-04-30T16:45:00,0.687
2026-04-30T17:00:00,0.683
2026-04-30T17:15:00,0.683
2026-04-30T17:30:00,0.683
2026-04-30T17:45:00,0.682
2026-04-30T18:00:00,0.682
2026-04-30T18:15:00,0.682
2026-04-30T18:30:00,0.68
2026-04-30T18:45:00,0.656
2026-04-30T19:00:00,0.642
2026-04-30T19:15:00,0.631
2026-04-30T19:30:00,0.619
2026-04-30T19:45:00,0.619
2026-04-30T20:00:00,0.613
2026-04-30T20:15:00,0.611
2026-04-30T20:30:00,0.611
2026-04-30T20:45:00,0.601
2026-04-30T21:00:00,0.593
2026-04-30T21:15:00,0.593
2026-04-30T21:30:00,0.593
2026-04-30T21:45:00,0.593
2026-04-30T22:00:00,0.578
2026-04-30T22:15:00,0.575
2026-04-30T22:30:00,0.575
2026-04-30T22:45:00,0.575
2026-04-30T23:00:00,0.57
2026-04-30T23:15:00,0.565
2026-04-30T23:30:00,0.557
2026-04-30T23:45:00,0.557
2026-05-01T00:00:00,0.557
2026-05-01T00:15:00,0.557
2026-05-01T00:30:00,0.557
2026-05-01T00:45:00,0.557
2026-05-01T01:00:00,0.557
2026-05-01T01:15:00,0.557
2026-05-01T01:30:00,0.557
2026-05-01T01:45:00,0.557
2026-05-01T02:00:00,0.557
2026-05-01T02:15:00,0.556
2026-05-01T02:30:00,0.551
2026-05-01T02:45:00,0.549
2026-05-01T03:00:00,0.548
2026-05-01T03:15:00,0.548
2026-05-01T03:30:00,0.548
2026-05-01T03:45:00,0.548
2026-05-01T04:00:00,0.548
2026-05-01T04:15:00,0.548
2026-05-01T04:30:00,0.548
2026-05-01T04:45:00,0.545
2026-05-01T05:00:00,0.536
2026-05-01T05:15:00,0.53
2026-05-01T05:30:00,0.53
2026-05-01T05:45:00,0.53
2026-05-01T06:00:00,0.53
2026-05-01T06:15:00,0.53
2026-05-01T06:30:00,0.53
2026-05-01T06:45:00,0.535
2026-05-01T07:00:00,0.548
2026-05-01T07:15:00,0.55
2026-05-01T07:30:00,0.561
2026-05-01T07:45:00,0.57
2026-05-01T08:00:00,0.585
2026-05-01T08:15:00,0.602
2026-05-01T08:30:00,0.604
2026-05-01T08:45:00,0.611
2026-05-01T09:00:00,0.617
2026-05-01T09:15:00,0.625
2026-05-01T09:30:00,0.636
2026-05-01T09:45:00,0.638
2026-05-01T10:00:00,0.655
2026-05-01T10:15:00,0.665
2026-05-01T10:30:00,0.683
2026-05-01T10:45:00,0.683
2026-05-01T11:00:00,0.683
2026-05-01T11:15:00,0.686
2026-05-01T11:30:00,0.692
2026-05-01T11:45:00,0.692
2026-05-01T12:00:00,0.702
2026-05-01T12:15:00,0.709
2026-05-01T12:30:00,0.71
2026-05-01T12:45:00,0.71
2026-05-01T13:00:00,0.725
2026-05-01T13:15:00,0.727
2026-05-01T13:30:00,0.727
2026-05-01T13:45:00,0.73
2026-05-01T14:00:00,0.736
2026-05-01T14:15:00,0.736
2026-05-01T14:30:00,0.745
2026-05-01T14:45:00,0.745
2026-05-01T15:00:00,0.745
2026-05-01T15:15:00,0.745
2026-05-01T15:30:00,0.745
2026-05-01T15:45:00,0.743
2026-05-01T16:00:00,0.744
2026-05-01T16:15:00,0.743
2026-05-01T16:30:00,0.736
2026-05-01T16:45:00,0.733
2026-05-01T17:00:00,0.728
2026-05-01T17:15:00,0.728
2026-05-01T17:30:00,0.729
2026-05-01T17:45:00,0.728
2026-05-01T18:00:00,0.727
2026-05-01T18:15:00,0.727
2026-05-01T18:30:00,0.717
2026-05-01T18:45:00,0.709
2026-05-01T19:00:00,0.696
2026-05-01T19:15:00,0.686
2026-05-01T19:30:00,0.682
2026-05-01T19:45:00,0.659
2026-05-01T20:00:00,0.656
2026-05-01T20:15:00,0.654
2026-05-01T20:30:00,0.638
2026-05-01T20:45:00,0.638
2026-05-01T21:00:00,0.632
2026-05-01T21:15:00,0.62
2026-05-01T21:30:00,0.62
2026-05-01T21:45:00,0.618
2026-05-01T22:00:00,0.611
2026-05-01T22:15:00,0.611
2026-05-01T22:30:00,0.611
2026-05-01T22:45:00,0.611
2026-05-01T23:00:00,0.6
2026-05-01T23:15:00,0.593
2026-05-01T23:30:00,0.593
2026-05-01T23:45:00,0.593
2026-05-02T00:00:00,0.588
2026-05-02T00:15:00,0.575
2026-05-02T00:30:00,0.575
2026-05-02T00:45:00,0.575
2026-05-02T01:00:00,0.572
2026-05-02T01:15:00,0.568
2026-05-02T01:30:00,0.566
2026-05-02T01:45:00,0.565
2026-05-02T02:00:00,0.557
2026-05-02T02:15:00,0.557
2026-05-02T02:30:00,0.557
2026-05-02T02:45:00,0.557
2026-05-02T03:00:00,0.557
2026-05-02T03:15:00,0.557
2026-05-02T03:30:00,0.557
2026-05-02T03:45:00,0.557
2026-05-02T04:00:00,0.557
2026-05-02T04:15:00,0.557
2026-05-02T04:30:00,0.557
2026-05-02T04:45:00,0.55
2026-05-02T05:00:00,0.544
2026-05-02T05:15:00,0.533
2026-05-02T05:30:00,0.53
2026-05-02T05:45:00,0.53
2026-05-02T06:00:00,0.53
2026-05-02T06:15:00,0.53
2026-05-02T06:30:00,0.53
2026-05-02T06:45:00,0.53
2026-05-02T07:00:00,0.546
2026-05-02T07:15:00,0.55
2026-05-02T07:30:00,0.562
2026-05-02T07:45:00,0.571
2026-05-02T08:00:00,0.593
2026-05-02T08:15:00,0.603
2026-05-02T08:30:00,0.611
2026-05-02T08:45:00,0.625
2026-05-02T09:00:00,0.635
2026-05-02T09:15:00,0.655
2026-05-02T09:30:00,0.677
2026-05-02T09:45:00,0.683
2026-05-02T10:00:00,0.694
2026-05-02T10:15:00,0.706
2026-05-02T10:30:00,0.709
2026-05-02T10:45:00,0.72
2026-05-02T11:00:00,0.736
2026-05-02T11:15:00,0.742
2026-05-02T11:30:00,0.746
2026-05-02T11:45:00,0.747
2026-05-02T12:00:00,0.752
2026-05-02T12:15:00,0.748
2026-05-02T12:30:00,0.762
2026-05-02T12:45:00,0.763
2026-05-02T13:00:00,0.769
2026-05-02T13:15:00,0.768
2026-05-02T13:30:00,0.764
2026-05-02T13:45:00,0.771
2026-05-02T14:00:00,0.772
2026-05-02T14:15:00,0.771
2026-05-02T14:30:00,0.763
2026-05-02T14:45:00,0.764
2026-05-02T15:00:00,0.772
2026-05-02T15:15:00,0.768
2026-05-02T15:30:00,0.764
2026-05-02T15:45:00,0.763
2026-05-02T16:00:00,0.763
2026-05-02T16:15:00,0.763
2026-05-02T16:30:00,0.763
2026-05-02T16:45:00,0.763
2026-05-02T17:00:00,0.761
2026-05-02T17:15:00,0.763
2026-05-02T17:30:00,0.755
2026-05-02T17:45:00,0.757
2026-05-02T18:00:00,0.746
2026-05-02T18:15:00,0.745
2026-05-02T18:30:00,0.745
2026-05-02T18:45:00,0.742
2026-05-02T19:00:00,0.736
2026-05-02T19:15:00,0.729
2026-05-02T19:30:00,0.711
2026-05-02T19:45:00,0.709
2026-05-02T20:00:00,0.702
2026-05-02T20:15:00,0.693
2026-05-02T20:30:00,0.684
2026-05-02T20:45:00,0.682
2026-05-02T21:00:00,0.663
2026-05-02T21:15:00,0.652
2026-05-02T21:30:00,0.638
2026-05-02T21:45:00,0.638
2026-05-02T22:00:00,0.634
2026-05-02T22:15:00,0.621
2026-05-02T22:30:00,0.62
2026-05-02T22:45:00,0.619
2026-05-02T23:00:00,0.611
2026-05-02T23:15:00,0.611
2026-05-02T23:30:00,0.611
2026-05-02T23:45:00,0.611
2026-05-03T00:00:00,0.607
2026-05-03T00:15:00,0.596
2026-05-03T00:30:00,0.593
2026-05-03T00:45:00,0.593
2026-05-03T01:00:00,0.593
2026-05-03T01:15:00,0.593
2026-05-03T01:30:00,0.593
2026-05-03T01:45:00,0.593
2026-05-03T02:00:00,0.585
2026-05-03T02:15:00,0.575
2026-05-03T02:30:00,0.575
2026-05-03T02:45:00,0.575
2026-05-03T03:00:00,0.575
2026-05-03T03:15:00,0.575
2026-05-03T03:30:00,0.575
2026-05-03T03:45:00,0.575
2026-05-03T04:00:00,0.573
2026-05-03T04:15:00,0.569
2026-05-03T04:30:00,0.567
2026-05-03T04:45:00,0.568
2026-05-03T05:00:00,0.569
2026-05-03T05:15:00,0.567
2026-05-03T05:30:00,0.566
2026-05-03T05:45:00,0.566
2026-05-03T06:00:00,0.566
2026-05-03T06:15:00,0.566
2026-05-03T06:30:00,0.566
2026-05-03T06:45:00,0.57
2026-05-03T07:00:00,0.575
2026-05-03T07:15:00,0.575
2026-05-03T07:30:00,0.581
2026-05-03T07:45:00,0.602
2026-05-03T08:00:00,0.616
2026-05-03T08:15:00,0.627
2026-05-03T08:30:00,0.629
2026-05-03T08:45:00,0.639
2026-05-03T09:00:00,0.673
2026-05-03T09:15:00,0.681
2026-05-03T09:30:00,0.693
2026-05-03T09:45:00,0.702
2026-05-03T10:00:00,0.709
2026-05-03T10:15:00,0.726
2026-05-03T10:30:00,0.737
2026-05-03T10:45:00,0.741
2026-05-03T11:00:00,0.745
2026-05-03T11:15:00,0.746
2026-05-03T11:30:00,0.746
2026-05-03T11:45:00,0.755
2026-05-03T12:00:00,0.763
2026-05-03T12:15:00,0.763
2026-05-03T12:30:00,0.772
2026-05-03T12:45:00,0.772
2026-05-03T13:00:00,0.756
2026-05-03T13:15:00,0.757
2026-05-03T13:30:00,0.745
2026-05-03T13:45:00,0.736
2026-05-03T14:00:00,0.727
2026-05-03T14:15:00,0.727
2026-05-03T14:30:00,0.727
2026-05-03T14:45:00,0.735
2026-05-03T15:00:00,0.733
2026-05-03T15:15:00,0.727
2026-05-03T15:30:00,0.721
2026-05-03T15:45:00,0.719
2026-05-03T16:00:00,0.718
2026-05-03T16:15:00,0.707
2026-05-03T16:30:00,0.7
2026-05-03T16:45:00,0.692
2026-05-03T17:00:00,0.691
2026-05-03T17:15:00,0.672
2026-05-03T17:30:00,0.664
2026-05-03T17:45:00,0.665
2026-05-03T18:00:00,0.66
2026-05-03T18:15:00,0.656
2026-05-03T18:30:00,0.658
2026-05-03T18:45:00,0.665
2026-05-03T19:00:00,0.662
2026-05-03T19:15:00,0.656
2026-05-03T19:30:00,0.648
2026-05-03T19:45:00,0.647
2026-05-03T20:00:00,0.639
2026-05-03T20:15:00,0.638
2026-05-03T20:30:00,0.626
2026-05-03T20:45:00,0.611
2026-05-03T21:00:00,0.604
2026-05-03T21:15:00,0.586
2026-05-03T21:30:00,0.58
2026-05-03T21:45:00,0.575
2026-05-03T22:00:00,0.575
2026-05-03T22:15:00,0.575
2026-05-03T22:30:00,0.575
2026-05-03T22:45:00,0.575
2026-05-03T23:00:00,0.575
2026-05-03T23:15:00,0.575
2026-05-03T23:30:00,0.575
2026-05-03T23:45:00,0.575
2026-05-04T00:00:00,0.575
2026-05-04T00:15:00,0.575
2026-05-04T00:30:00,0.573
2026-05-04T00:45:00,0.569
2026-05-04T01:00:00,0.566
2026-05-04T01:15:00,0.568
2026-05-04T01:30:00,0.567
2026-05-04T01:45:00,0.566
2026-05-04T02:00:00,0.566
2026-05-04T02:15:00,0.566
2026-05-04T02:30:00,0.565
2026-05-04T02:45:00,0.561
2026-05-04T03:00:00,0.557
2026-05-04T03:15:00,0.557
2026-05-04T03:30:00,0.557
2026-05-04T03:45:00,0.557
2026-05-04T04:00:00,0.557
2026-05-04T04:15:00,0.553
2026-05-04T04:30:00,0.548
2026-05-04T04:45:00,0.548
2026-05-04T05:00:00,0.548
2026-05-04T05:15:00,0.548
2026-05-04T05:30:00,0.548
2026-05-04T05:45:00,0.548
2026-05-04T06:00:00,0.548
2026-05-04T06:15:00,0.548
2026-05-04T06:30:00,0.548
2026-05-04T06:45:00,0.548
2026-05-04T07:00:00,0.548
2026-05-04T07:15:00,0.551
2026-05-04T07:30:00,0.566
2026-05-04T07:45:00,0.566
2026-05-04T08:00:00,0.57
2026-05-04T08:15:00,0.576
2026-05-04T08:30:00,0.59
2026-05-04T08:45:00,0.601
2026-05-04T09:00:00,0.611
2026-05-04T09:15:00,0.632
2026-05-04T09:30:00,0.642
2026-05-04T09:45:00,0.64
2026-05-04T10:00:00,0.644
2026-05-04T10:15:00,0.648
2026-05-04T10:30:00,0.657
2026-05-04T10:45:00,0.672
2026-05-04T11:00:00,0.683
2026-05-04T11:15:00,0.683
2026-05-04T11:30:00,0.688
2026-05-04T11:45:00,0.692
2026-05-04T12:00:00,0.699
2026-05-04T12:15:00,0.701
2026-05-04T12:30:00,0.702
2026-05-04T12:45:00,0.701
2026-05-04T13:00:00,0.703
2026-05-04T13:15:00,0.71
2026-05-04T13:30:00,0.71
2026-05-04T13:45:00,0.709
2026-05-04T14:00:00,0.709
2026-05-04T14:15:00,0.71
2026-05-04T14:30:00,0.71
2026-05-04T14:45:00,0.71
2026-05-04T15:00:00,0.703
2026-05-04T15:15:00,0.698
2026-05-04T15:30:00,0.684
2026-05-04T15:45:00,0.683
2026-05-04T16:00:00,0.683
2026-05-04T16:15:00,0.683
2026-05-04T16:30:00,0.683
2026-05-04T16:45:00,0.691
2026-05-04T17:00:00,0.697
2026-05-04T17:15:00,0.689
2026-05-04T17:30:00,0.683
2026-05-04T17:45:00,0.683
2026-05-04T18:00:00,0.67
2026-05-04T18:15:00,0.664
2026-05-04T18:30:00,0.654
2026-05-04T18:45:00,0.647
2026-05-04T19:00:00,0.647
2026-05-04T19:15:00,0.64
2026-05-04T19:30:00,0.638
2026-05-04T19:45:00,0.637
2026-05-04T20:00:00,0.623
2026-05-04T20:15:00,0.617
2026-05-04T20:30:00,0.611
2026-05-04T20:45:00,0.611
2026-05-04T21:00:00,0.611
2026-05-04T21:15:00,0.593
2026-05-04T21:30:00,0.584
2026-05-04T21:45:00,0.577
2026-05-04T22:00:00,0.575
2026-05-04T22:15:00,0.575
2026-05-04T22:30:00,0.575
2026-05-04T22:45:00,0.575
2026-05-04T23:00:00,0.575
2026-05-04T23:15:00,0.575
2026-05-04T23:30:00,0.575
2026-05-04T23:45:00,0.575
2026-05-05T00:00:00,0.575
2026-05-05T00:15:00,0.575
2026-05-05T00:30:00,0.571
2026-05-05T00:45:00,0.566
2026-05-05T01:00:00,0.565
2026-05-05T01:15:00,0.565
2026-05-05T01:30:00,0.563
2026-05-05T01:45:00,0.557
2026-05-05T02:00:00,0.557
2026-05-05T02:15:00,0.557
2026-05-05T02:30:00,0.557
2026-05-05T02:45:00,0.551
2026-05-05T03:00:00,0.548
2026-05-05T03:15:00,0.548
2026-05-05T03:30:00,0.548
2026-05-05T03:45:00,0.548
2026-05-05T04:00:00,0.587
2026-05-05T04:15:00,0.593
2026-05-05T04:30:00,0.593
2026-05-05T04:45:00,0.593
2026-05-05T05:00:00,0.588
2026-05-05T05:15:00,0.577
2026-05-05T05:30:00,0.575
2026-05-05T05:45:00,0.575
2026-05-05T06:00:00,0.575
2026-05-05T06:15:00,0.575
2026-05-05T06:30:00,0.575
2026-05-05T06:45:00,0.575
2026-05-05T07:00:00,0.582
2026-05-05T07:15:00,0.599
2026-05-05T07:30:00,0.602
2026-05-05T07:45:00,0.617
2026-05-05T08:00:00,0.625
2026-05-05T08:15:00,0.63
2026-05-05T08:30:00,0.644
2026-05-05T08:45:00,0.666
2026-05-05T09:00:00,0.674
2026-05-05T09:15:00,0.68
2026-05-05T09:30:00,0.691
2026-05-05T09:45:00,0.7
2026-05-05T10:00:00,0.701
2026-05-05T10:15:00,0.701
2026-05-05T10:30:00,0.709
2026-05-05T10:45:00,0.713
2026-05-05T11:00:00,0.736
2026-05-05T11:15:00,0.736
2026-05-05T11:30:00,0.74
2026-05-05T11:45:00,0.746
2026-05-05T12:00:00,0.746
2026-05-05T12:15:00,0.746
2026-05-05T12:30:00,0.744
2026-05-05T12:45:00,0.736
2026-05-05T13:00:00,0.736
2026-05-05T13:15:00,0.736
2026-05-05T13:30:00,0.736
2026-05-05T13:45:00,0.736
2026-05-05T14:00:00,0.736
2026-05-05T14:15:00,0.733
2026-05-05T14:30:00,0.709
2026-05-05T14:45:00,0.692
2026-05-05T15:00:00,0.664
2026-05-05T15:15:00,0.65
2026-05-05T15:30:00,0.665
2026-05-05T15:45:00,0.674
2026-05-05T16:00:00,0.673
2026-05-05T16:15:00,0.672
2026-05-05T16:30:00,0.665
2026-05-05T16:45:00,0.663
2026-05-05T17:00:00,0.669
2026-05-05T17:15:00,0.66
2026-05-05T17:30:00,0.656
2026-05-05T17:45:00,0.663
2026-05-05T18:00:00,0.665
2026-05-05T18:15:00,0.656
2026-05-05T18:30:00,0.654
2026-05-05T18:45:00,0.645
2026-05-05T19:00:00,0.638
2026-05-05T19:15:00,0.638
2026-05-05T19:30:00,0.636
2026-05-05T19:45:00,0.629
2026-05-05T20:00:00,0.629
2026-05-05T20:15:00,0.629
2026-05-05T20:30:00,0.629
2026-05-05T20:45:00,0.614
2026-05-05T21:00:00,0.611
2026-05-05T21:15:00,0.611
2026-05-05T21:30:00,0.611
2026-05-05T21:45:00,0.611
2026-05-05T22:00:00,0.611
2026-05-05T22:15:00,0.611
2026-05-05T22:30:00,0.611
2026-05-05T22:45:00,0.611
2026-05-05T23:00:00,0.611
2026-05-05T23:15:00,0.611
2026-05-05T23:30:00,0.611
2026-05-05T23:45:00,0.611
2026-05-06T00:00:00,0.611
2026-05-06T00:15:00,0.607
2026-05-06T00:30:00,0.602
2026-05-06T00:45:00,0.602
2026-05-06T01:00:00,0.602
2026-05-06T01:15:00,0.602
2026-05-06T01:30:00,0.602
2026-05-06T01:45:00,0.602
2026-05-06T02:00:00,0.602
2026-05-06T02:15:00,0.602
2026-05-06T02:30:00,0.602
2026-05-06T02:45:00,0.602
2026-05-06T03:00:00,0.602
2026-05-06T03:15:00,0.601
2026-05-06T03:30:00,0.583
2026-05-06T03:45:00,0.575
2026-05-06T04:00:00,0.575
2026-05-06T04:15:00,0.575
2026-05-06T04:30:00,0.575
2026-05-06T04:45:00,0.575
2026-05-06T05:00:00,0.575
2026-05-06T05:15:00,0.575
2026-05-06T05:30:00,0.575
2026-05-06T05:45:00,0.575
2026-05-06T06:00:00,0.575
2026-05-06T06:15:00,0.575
2026-05-06T06:30:00,0.575
2026-05-06T06:45:00,0.575
2026-05-06T07:00:00,0.576
2026-05-06T07:15:00,0.59
2026-05-06T07:30:00,0.605
2026-05-06T07:45:00,0.611
2026-05-06T08:00:00,0.614
2026-05-06T08:15:00,0.619
2026-05-06T08:30:00,0.62
2026-05-06T08:45:00,0.626
2026-05-06T09:00:00,0.629
2026-05-06T09:15:00,0.629
2026-05-06T09:30:00,0.629
2026-05-06T09:45:00,0.636
2026-05-06T10:00:00,0.65
2026-05-06T10:15:00,0.656
2026-05-06T10:30:00,0.664
2026-05-06T10:45:00,0.674
2026-05-06T11:00:00,0.674
2026-05-06T11:15:00,0.674
2026-05-06T11:30:00,0.677
2026-05-06T11:45:00,0.683
2026-05-06T12:00:00,0.691
2026-05-06T12:15:00,0.701
2026-05-06T12:30:00,0.704
2026-05-06T12:45:00,0.718
2026-05-06T13:00:00,0.731
2026-05-06T13:15:00,0.736
2026-05-06T13:30:00,0.736
2026-05-06T13:45:00,0.737
2026-05-06T14:00:00,0.722
2026-05-06T14:15:00,0.713
2026-05-06T14:30:00,0.707
2026-05-06T14:45:00,0.7
2026-05-06T15:00:00,0.699
2026-05-06T15:15:00,0.685
2026-05-06T15:30:00,0.676
2026-05-06T15:45:00,0.667
2026-05-06T16:00:00,0.649
2026-05-06T16:15:00,0.638
2026-05-06T16:30:00,0.644
2026-05-06T16:45:00,0.656
2026-05-06T17:00:00,0.676
2026-05-06T17:15:00,0.695
2026-05-06T17:30:00,0.695
2026-05-06T17:45:00,0.678
2026-05-06T18:00:00,0.662
2026-05-06T18:15:00,0.621
2026-05-06T18:30:00,0.611
2026-05-06T18:45:00,0.615
2026-05-06T19:00:00,0.615
2026-05-06T19:15:00,0.607
2026-05-06T19:30:00,0.602
2026-05-06T19:45:00,0.602
2026-05-06T20:00:00,0.602
2026-05-06T20:15:00,0.602
2026-05-06T20:30:00,0.602
2026-05-06T20:45:00,0.602
2026-05-06T21:00:00,0.602
2026-05-06T21:15:00,0.602
2026-05-06T21:30:00,0.591
2026-05-06T21:45:00,0.581
2026-05-06T22:00:00,0.576
2026-05-06T22:15:00,0.575
2026-05-06T22:30:00,0.575
2026-05-06T22:45:00,0.575
2026-05-06T23:00:00,0.575
2026-05-06T23:15:00,0.575
2026-05-06T23:30:00,0.575
2026-05-06T23:45:00,0.575
2026-05-07T00:00:00,0.575
2026-05-07T00:15:00,0.575
2026-05-07T00:30:00,0.575
2026-05-07T00:45:00,0.575
2026-05-07T01:00:00,0.575
2026-05-07T01:15:00,0.575
2026-05-07T01:30:00,0.575
2026-05-07T01:45:00,0.575
2026-05-07T02:00:00,0.575
2026-05-07T02:15:00,0.575
2026-05-07T02:30:00,0.575
2026-05-07T02:45:00,0.575
2026-05-07T03:00:00,0.575
2026-05-07T03:15:00,0.575
2026-05-07T03:30:00,0.575
2026-05-07T03:45:00,0.573
2026-05-07T04:00:00,0.568
2026-05-07T04:15:00,0.566
2026-05-07T04:30:00,0.566
2026-05-07T04:45:00,0.566
2026-05-07T05:00:00,0.566
2026-05-07T05:15:00,0.57
2026-05-07T05:30:00,0.574
2026-05-07T05:45:00,0.575
